,nearby_id_1,nearby_id_2,nearby_id_3,nearby_id_4,nearby_id_5,nearby_id_6,nearby_id_7,nearby_id_8,nearby_id_9,nearby_id_10,nearby_id_11,nearby_id_12,nearby_id_13,nearby_id_14,nearby_id_15,nearby_id_16,nearby_id_17,nearby_id_18,nearby_id_19,nearby_id_20,nearby_id_21,nearby_id_22,nearby_id_23,nearby_id_24,nearby_id_25,nearby_id_26,nearby_id_27,nearby_id_28
431,366.0,383.0,431.0,502.0,788.0,835.0,,,,,,,,,,,,,,,,,,,,,,
432,429.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,
433,199.0,1047.0,1096.0,1108.0,1137.0,,,,,,,,,,,,,,,,,,,,,,,
434,683.0,734.0,807.0,813.0,823.0,879.0,942.0,,,,,,,,,,,,,,,,,,,,,
435,857.0,908.0,963.0,999.0,1034.0,1118.0,,,,,,,,,,,,,,,,,,,,,,
436,186.0,347.0,558.0,730.0,860.0,1052.0,,,,,,,,,,,,,,,,,,,,,,
437,398.0,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,
438,469.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,
439,32.0,47.0,74.0,150.0,203.0,204.0,404.0,717.0,745.0,816.0,920.0,921.0,940.0,941.0,,,,,,,,,,,,,,
440,24.0,91.0,114.0,170.0,260.0,686.0,697.0,721.0,733.0,761.0,1111.0,,,,,,,,,,,,,,,,,
441,77.0,257.0,319.0,453.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,151.0,196.0,243.0,276.0,312.0,454.0,455.0,458.0,632.0,633.0,634.0,638.0,699.0,749.0,945.0,1095.0,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,355.0,448.0,527.0,811.0,,,,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,355.0,446.0,527.0,811.0,,,,,,,,,,,,,,,,,,,,,,,,
448,96.0,254.0,255.0,607.0,618.0,621.0,936.0,974.0,1092.0,1093.0,,,,,,,,,,,,,,,,,,
449,460.0,532.0,543.0,570.0,608.0,,,,,,,,,,,,,,,,,,,,,,,
450,516.0,1115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
451,216.0,217.0,981.0,1099.0,,,,,,,,,,,,,,,,,,,,,,,,
452,77.0,257.0,319.0,442.0,1077.0,,,,,,,,,,,,,,,,,,,,,,,
453,151.0,172.0,174.0,196.0,243.0,276.0,312.0,444.0,455.0,458.0,632.0,633.0,634.0,638.0,699.0,749.0,945.0,1095.0,,,,,,,,,,
454,151.0,196.0,243.0,276.0,312.0,444.0,454.0,458.0,632.0,633.0,634.0,638.0,699.0,749.0,945.0,1095.0,1139.0,,,,,,,,,,,
455,180.0,195.0,245.0,269.0,270.0,426.0,494.0,518.0,519.0,763.0,799.0,,,,,,,,,,,,,,,,,
456,68.0,471.0,984.0,985.0,,,,,,,,,,,,,,,,,,,,,,,,
457,151.0,196.0,243.0,276.0,312.0,444.0,454.0,455.0,632.0,633.0,634.0,638.0,699.0,749.0,945.0,1095.0,,,,,,,,,,,,
458,313.0,326.0,388.0,401.0,425.0,466.0,479.0,480.0,499.0,510.0,513.0,525.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
459,25.0,42.0,43.0,63.0,94.0,95.0,132.0,149.0,229.0,375.0,395.0,412.0,450.0,462.0,463.0,481.0,496.0,503.0,504.0,506.0,507.0,532.0,543.0,570.0,608.0,635.0,636.0,869.0
460,495.0,577.0,583.0,613.0,622.0,623.0,631.0,975.0,1065.0,,,,,,,,,,,,,,,,,,,
461,132.0,149.0,229.0,265.0,315.0,346.0,375.0,395.0,396.0,402.0,412.0,460.0,463.0,481.0,493.0,496.0,503.0,507.0,532.0,543.0,608.0,635.0,,,,,,
462,132.0,149.0,229.0,265.0,315.0,346.0,375.0,395.0,396.0,402.0,412.0,460.0,462.0,481.0,493.0,496.0,503.0,507.0,532.0,543.0,608.0,635.0,,,,,,
463,6.0,17.0,197.0,252.0,294.0,687.0,784.0,888.0,952.0,983.0,1001.0,1043.0,1104.0,,,,,,,,,,,,,,,
464,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,313.0,326.0,388.0,401.0,425.0,459.0,479.0,480.0,499.0,510.0,513.0,525.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
466,29.0,103.0,135.0,267.0,299.0,300.0,310.0,521.0,559.0,569.0,754.0,795.0,1125.0,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,439.0,472.0,,,,,,,,,,,,,,,,,,,,,,,,,,
469,3.0,81.0,83.0,165.0,251.0,272.0,325.0,372.0,498.0,500.0,556.0,600.0,769.0,786.0,995.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1148.0,1149.0,1157.0,,,
470,68.0,457.0,984.0,985.0,,,,,,,,,,,,,,,,,,,,,,,,
471,439.0,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,
472,317.0,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,
473,534.0,561.0,562.0,585.0,586.0,590.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,133.0,238.0,253.0,333.0,488.0,603.0,614.0,630.0,791.0,,,,,,,,,,,,,,,,,,,
476,123.0,126.0,129.0,164.0,271.0,392.0,531.0,757.0,887.0,916.0,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,313.0,326.0,388.0,401.0,425.0,459.0,466.0,480.0,499.0,510.0,513.0,525.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
479,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,499.0,510.0,513.0,525.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
480,25.0,42.0,43.0,63.0,132.0,149.0,229.0,265.0,375.0,395.0,396.0,412.0,460.0,462.0,463.0,496.0,503.0,504.0,506.0,507.0,532.0,543.0,570.0,608.0,635.0,636.0,,
481,232.0,842.0,894.0,1089.0,,,,,,,,,,,,,,,,,,,,,,,,
482,904.0,1122.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,
483,264.0,393.0,421.0,485.0,533.0,,,,,,,,,,,,,,,,,,,,,,,
484,264.0,393.0,421.0,484.0,533.0,,,,,,,,,,,,,,,,,,,,,,,
485,223.0,535.0,571.0,578.0,617.0,,,,,,,,,,,,,,,,,,,,,,,
486,1067.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,,,,
487,133.0,238.0,253.0,333.0,476.0,603.0,614.0,630.0,791.0,,,,,,,,,,,,,,,,,,,
488,212.0,302.0,704.0,905.0,918.0,934.0,969.0,1009.0,1045.0,,,,,,,,,,,,,,,,,,,
489,78.0,84.0,118.0,152.0,161.0,,,,,,,,,,,,,,,,,,,,,,,
490,261.0,492.0,718.0,755.0,776.0,821.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
491,261.0,491.0,718.0,755.0,776.0,821.0,861.0,890.0,1135.0,,,,,,,,,,,,,,,,,,,
492,50.0,104.0,132.0,149.0,159.0,229.0,315.0,346.0,375.0,395.0,402.0,462.0,463.0,496.0,503.0,507.0,635.0,1076.0,,,,,,,,,,
493,180.0,195.0,245.0,269.0,270.0,426.0,456.0,518.0,519.0,763.0,799.0,,,,,,,,,,,,,,,,,
494,274.0,461.0,577.0,583.0,613.0,622.0,623.0,631.0,766.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,,
495,132.0,149.0,229.0,265.0,315.0,346.0,375.0,395.0,396.0,402.0,412.0,460.0,462.0,463.0,481.0,493.0,503.0,507.0,532.0,543.0,608.0,635.0,,,,,,
496,8.0,14.0,70.0,140.0,318.0,650.0,684.0,759.0,1081.0,,,,,,,,,,,,,,,,,,,
497,3.0,81.0,83.0,165.0,251.0,272.0,325.0,372.0,470.0,500.0,556.0,600.0,769.0,786.0,995.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1148.0,1149.0,1157.0,,,
498,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,510.0,513.0,525.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
499,165.0,251.0,272.0,391.0,470.0,498.0,556.0,1016.0,1148.0,1149.0,,,,,,,,,,,,,,,,,,
500,218.0,275.0,308.0,339.0,511.0,534.0,565.0,566.0,617.0,1154.0,,,,,,,,,,,,,,,,,,
501,366.0,383.0,431.0,432.0,788.0,835.0,,,,,,,,,,,,,,,,,,,,,,
502,132.0,149.0,229.0,265.0,315.0,346.0,375.0,395.0,396.0,402.0,412.0,460.0,462.0,463.0,481.0,493.0,496.0,507.0,532.0,543.0,608.0,635.0,,,,,,
503,25.0,42.0,43.0,63.0,265.0,396.0,412.0,460.0,481.0,506.0,532.0,543.0,570.0,608.0,636.0,,,,,,,,,,,,,
504,160.0,249.0,258.0,356.0,515.0,948.0,,,,,,,,,,,,,,,,,,,,,,
505,25.0,42.0,43.0,63.0,265.0,396.0,412.0,460.0,481.0,504.0,532.0,543.0,570.0,608.0,636.0,,,,,,,,,,,,,
506,132.0,149.0,229.0,265.0,315.0,346.0,375.0,395.0,396.0,402.0,412.0,460.0,462.0,463.0,481.0,493.0,496.0,503.0,532.0,543.0,608.0,635.0,,,,,,
507,676.0,746.0,775.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,
508,195.0,313.0,326.0,379.0,510.0,513.0,518.0,799.0,804.0,,,,,,,,,,,,,,,,,,,
509,313.0,326.0,379.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,509.0,513.0,518.0,525.0,554.0,555.0,579.0,799.0,804.0,,,,,,,,
510,218.0,275.0,308.0,339.0,501.0,534.0,565.0,566.0,581.0,1154.0,,,,,,,,,,,,,,,,,,
511,82.0,200.0,514.0,580.0,584.0,589.0,591.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
512,313.0,326.0,379.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,509.0,510.0,518.0,525.0,554.0,555.0,579.0,799.0,804.0,,,,,,,,
513,82.0,200.0,512.0,580.0,584.0,589.0,591.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
514,45.0,58.0,59.0,134.0,201.0,258.0,505.0,715.0,815.0,886.0,914.0,947.0,949.0,1074.0,,,,,,,,,,,,,,
515,451.0,1115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
516,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,180.0,195.0,245.0,269.0,270.0,313.0,326.0,379.0,426.0,456.0,494.0,509.0,510.0,513.0,519.0,763.0,799.0,804.0,,,,,,,,,,
518,180.0,195.0,245.0,269.0,270.0,426.0,456.0,494.0,518.0,763.0,799.0,,,,,,,,,,,,,,,,,
519,545.0,881.0,930.0,988.0,,,,,,,,,,,,,,,,,,,,,,,,
520,29.0,103.0,135.0,267.0,299.0,300.0,310.0,467.0,559.0,569.0,754.0,795.0,1125.0,,,,,,,,,,,,,,,
521,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,530.0,553.0,559.0,569.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,754.0,805.0,1063.0
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,380.0,628.0,647.0,,,,,,,,,,,,,,,,,,,,,,,,,
524,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,510.0,513.0,554.0,555.0,579.0,804.0,,,,,,,,,,,,
525,304.0,338.0,367.0,374.0,389.0,397.0,428.0,568.0,,,,,,,,,,,,,,,,,,,,
526,355.0,446.0,448.0,811.0,,,,,,,,,,,,,,,,,,,,,,,,
527,658.0,667.0,778.0,915.0,,,,,,,,,,,,,,,,,,,,,,,,
528,783.0,844.0,917.0,957.0,,,,,,,,,,,,,,,,,,,,,,,,
529,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,553.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,805.0,1063.0,,,
530,123.0,126.0,129.0,164.0,271.0,392.0,477.0,757.0,887.0,916.0,,,,,,,,,,,,,,,,,,
531,25.0,42.0,43.0,63.0,94.0,95.0,132.0,149.0,229.0,375.0,395.0,412.0,450.0,460.0,462.0,463.0,481.0,496.0,503.0,504.0,506.0,507.0,543.0,570.0,608.0,635.0,636.0,869.0
532,264.0,393.0,421.0,484.0,485.0,,,,,,,,,,,,,,,,,,,,,,,
533,218.0,308.0,339.0,474.0,501.0,511.0,585.0,586.0,590.0,598.0,617.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,
534,223.0,486.0,571.0,578.0,617.0,,,,,,,,,,,,,,,,,,,,,,,
535,398.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,
536,146.0,147.0,327.0,405.0,406.0,539.0,541.0,550.0,551.0,923.0,,,,,,,,,,,,,,,,,,
537,101.0,595.0,597.0,,,,,,,,,,,,,,,,,,,,,,,,,
538,146.0,147.0,327.0,405.0,406.0,537.0,541.0,550.0,551.0,923.0,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,146.0,147.0,327.0,405.0,406.0,537.0,539.0,550.0,551.0,923.0,,,,,,,,,,,,,,,,,,
541,60.0,274.0,766.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,
542,25.0,42.0,43.0,63.0,94.0,95.0,132.0,149.0,229.0,375.0,395.0,412.0,450.0,460.0,462.0,463.0,481.0,496.0,503.0,504.0,506.0,507.0,532.0,570.0,608.0,635.0,636.0,869.0
543,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,520.0,881.0,930.0,988.0,,,,,,,,,,,,,,,,,,,,,,,,
545,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4.0,15.0,28.0,80.0,102.0,136.0,141.0,175.0,211.0,219.0,419.0,548.0,592.0,,,,,,,,,,,,,,,
547,4.0,15.0,80.0,102.0,136.0,211.0,219.0,419.0,547.0,592.0,,,,,,,,,,,,,,,,,,
548,107.0,145.0,277.0,278.0,916.0,1057.0,,,,,,,,,,,,,,,,,,,,,,
549,287.0,405.0,406.0,537.0,539.0,541.0,551.0,923.0,1036.0,,,,,,,,,,,,,,,,,,,
550,146.0,147.0,327.0,405.0,406.0,537.0,539.0,541.0,550.0,923.0,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,522.0,530.0,559.0,569.0,572.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,754.0,805.0,1063.0
553,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,510.0,513.0,525.0,555.0,579.0,804.0,,,,,,,,,,,,
554,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,510.0,513.0,525.0,554.0,579.0,804.0,,,,,,,,,,,,
555,3.0,81.0,83.0,165.0,251.0,272.0,325.0,372.0,470.0,498.0,500.0,600.0,769.0,786.0,995.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1148.0,1149.0,1157.0,,,
556,563.0,601.0,606.0,707.0,789.0,903.0,958.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,
557,186.0,347.0,437.0,730.0,860.0,1052.0,,,,,,,,,,,,,,,,,,,,,,
558,26.0,29.0,62.0,89.0,103.0,135.0,267.0,299.0,300.0,310.0,311.0,349.0,408.0,409.0,467.0,521.0,522.0,553.0,569.0,572.0,588.0,691.0,722.0,754.0,795.0,927.0,1063.0,1125.0
559,712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,474.0,562.0,585.0,586.0,590.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,,
561,474.0,561.0,585.0,586.0,590.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,,
562,557.0,601.0,606.0,707.0,789.0,903.0,958.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,
563,119.0,163.0,167.0,189.0,208.0,233.0,234.0,279.0,280.0,283.0,284.0,289.0,323.0,324.0,328.0,341.0,342.0,343.0,354.0,363.0,740.0,1013.0,,,,,,
564,23.0,218.0,275.0,308.0,339.0,501.0,511.0,566.0,567.0,,,,,,,,,,,,,,,,,,,
565,23.0,218.0,275.0,308.0,339.0,501.0,511.0,565.0,567.0,,,,,,,,,,,,,,,,,,,
566,23.0,565.0,566.0,,,,,,,,,,,,,,,,,,,,,,,,,
567,304.0,338.0,367.0,374.0,389.0,397.0,428.0,526.0,,,,,,,,,,,,,,,,,,,,
568,26.0,29.0,62.0,89.0,103.0,135.0,267.0,299.0,300.0,310.0,311.0,349.0,408.0,409.0,467.0,521.0,522.0,553.0,559.0,572.0,588.0,691.0,722.0,754.0,795.0,927.0,1063.0,1125.0
569,25.0,42.0,43.0,63.0,94.0,95.0,412.0,450.0,460.0,481.0,504.0,506.0,532.0,543.0,608.0,636.0,869.0,,,,,,,,,,,
570,223.0,486.0,535.0,578.0,617.0,,,,,,,,,,,,,,,,,,,,,,,
571,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,559.0,569.0,574.0,588.0,594.0,610.0,611.0,691.0,722.0,754.0,805.0,1063.0
572,65.0,92.0,171.0,256.0,334.0,1005.0,,,,,,,,,,,,,,,,,,,,,,
573,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,572.0,588.0,594.0,610.0,611.0,691.0,722.0,805.0,1063.0,,,
574,293.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,274.0,461.0,495.0,583.0,613.0,622.0,623.0,631.0,766.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,,
577,223.0,486.0,535.0,571.0,617.0,,,,,,,,,,,,,,,,,,,,,,,
578,313.0,326.0,388.0,401.0,425.0,459.0,466.0,479.0,480.0,499.0,510.0,513.0,525.0,554.0,555.0,804.0,,,,,,,,,,,,
579,82.0,200.0,512.0,514.0,584.0,589.0,591.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
580,275.0,511.0,1154.0,,,,,,,,,,,,,,,,,,,,,,,,,
581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,274.0,461.0,495.0,577.0,613.0,622.0,623.0,631.0,766.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,,
583,82.0,200.0,512.0,514.0,580.0,589.0,591.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
584,474.0,534.0,561.0,562.0,586.0,590.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
585,474.0,534.0,561.0,562.0,585.0,590.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
586,72.0,227.0,358.0,670.0,883.0,,,,,,,,,,,,,,,,,,,,,,,
587,11.0,21.0,26.0,51.0,55.0,62.0,89.0,103.0,311.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,559.0,569.0,572.0,574.0,594.0,610.0,611.0,691.0,722.0,754.0,805.0,1063.0
588,82.0,200.0,512.0,514.0,580.0,584.0,591.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
589,474.0,534.0,561.0,562.0,585.0,586.0,598.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
590,82.0,200.0,512.0,514.0,580.0,584.0,589.0,599.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
591,4.0,15.0,80.0,102.0,136.0,211.0,219.0,419.0,547.0,548.0,,,,,,,,,,,,,,,,,,
592,546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,572.0,574.0,588.0,610.0,611.0,691.0,722.0,805.0,1063.0,,,
594,101.0,538.0,597.0,,,,,,,,,,,,,,,,,,,,,,,,,
595,56.0,171.0,256.0,266.0,620.0,674.0,,,,,,,,,,,,,,,,,,,,,,
596,101.0,538.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,
597,474.0,534.0,561.0,562.0,585.0,586.0,590.0,1030.0,1031.0,1154.0,,,,,,,,,,,,,,,,,,
598,82.0,200.0,512.0,514.0,580.0,584.0,589.0,591.0,602.0,864.0,1138.0,,,,,,,,,,,,,,,,,
599,3.0,81.0,83.0,165.0,272.0,325.0,372.0,470.0,498.0,556.0,769.0,786.0,1016.0,1101.0,1105.0,1106.0,1107.0,1116.0,1120.0,1149.0,1157.0,,,,,,,
600,557.0,563.0,606.0,707.0,789.0,903.0,958.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,
601,82.0,200.0,512.0,514.0,580.0,584.0,589.0,591.0,599.0,864.0,1138.0,,,,,,,,,,,,,,,,,
602,133.0,238.0,253.0,333.0,476.0,488.0,614.0,630.0,791.0,,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,615.0,644.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,
605,557.0,563.0,601.0,707.0,789.0,903.0,958.0,993.0,1094.0,1098.0,,,,,,,,,,,,,,,,,,
606,96.0,254.0,255.0,449.0,618.0,621.0,936.0,974.0,1092.0,1093.0,,,,,,,,,,,,,,,,,,
607,25.0,42.0,43.0,63.0,94.0,95.0,132.0,149.0,229.0,375.0,395.0,412.0,450.0,460.0,462.0,463.0,481.0,496.0,503.0,504.0,506.0,507.0,532.0,543.0,570.0,635.0,636.0,869.0
608,380.0,626.0,627.0,629.0,647.0,,,,,,,,,,,,,,,,,,,,,,,
609,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,572.0,574.0,588.0,594.0,611.0,691.0,722.0,805.0,1063.0,,,
610,11.0,21.0,26.0,51.0,55.0,62.0,89.0,311.0,336.0,351.0,376.0,408.0,409.0,522.0,530.0,553.0,572.0,574.0,588.0,594.0,610.0,691.0,722.0,805.0,1063.0,,,
611,18.0,131.0,320.0,867.0,965.0,1004.0,,,,,,,,,,,,,,,,,,,,,,
612,461.0,495.0,577.0,583.0,622.0,623.0,631.0,975.0,1065.0,,,,,,,,,,,,,,,,,,,
613,133.0,238.0,253.0,333.0,476.0,488.0,603.0,630.0,791.0,,,,,,,,,,,,,,,,,,,
614,605.0,644.0,1121.0,,,,,,,,,,,,,,,,,,,,,,,,,
615,689.0,905.0,,,,,,,,,,,,,,,,,,,,,,,,,,
616,218.0,223.0,308.0,339.0,486.0,501.0,534.0,535.0,571.0,578.0,,,,,,,,,,,,,,,,,,
617,96.0,254.0,255.0,449.0,607.0,621.0,936.0,974.0,1092.0,1093.0,,,,,,,,,,,,,,,,,,
618,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,56.0,171.0,256.0,266.0,596.0,674.0,,,,,,,,,,,,,,,,,,,,,,
620,96.0,254.0,255.0,449.0,607.0,618.0,936.0,974.0,1092.0,1093.0,,,,,,,,,,,,,,,,,,
621,274.0,461.0,495.0,577.0,583.0,613.0,623.0,631.0,766.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,,
622,274.0,461.0,495.0,577.0,583.0,613.0,622.0,631.0,766.0,975.0,1065.0,1109.0,,,,,,,,,,,,,,,,
623,69.0,207.0,286.0,902.0,,,,,,,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,176.0,609.0,627.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,
626,176.0,609.0,626.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,
